;CustomerKey;GeographyKey;FirstName;LastName;BirthDate;MaritalStatus;Gender;EmailAddress;Education;Occupation;CustomerType;CompanyName;FullName
2786;251;574;Shannon;Liu;1955-03-12;Married;Female;shannon4@adventure-works.com;High School;Professional;Person;;Shannon Liu
2787;252;490;Xavier;Long;1932-07-04;Single;Male;xavier51@adventure-works.com;High School;Professional;Person;;Xavier Long
2788;253;502;Nicholas;Thompson;1932-06-07;Single;Male;nicholas16@adventure-works.com;Graduate Degree;Management;Person;;Nicholas Thompson
2789;254;701;José;Hernandez;1933-02-28;Married;Male;josé54@adventure-works.com;Graduate Degree;Management;Person;;José Hernandez
2790;255;597;Johnathan;Vance;1933-03-03;Married;Male;johnathan5@adventure-works.com;Graduate Degree;Management;Person;;Johnathan Vance
2791;256;597;Colin;Lin;1933-04-04;Married;Male;colin8@adventure-works.com;Graduate Degree;Management;Person;;Colin Lin
2792;257;507;Katelyn;Hernandez;1933-09-20;Married;Female;katelyn42@adventure-works.com;Graduate Degree;Management;Person;;Katelyn Hernandez
2793;258;667;Jacqueline;Powell;1933-01-06;Single;Female;jacqueline9@adventure-works.com;Graduate Degree;Management;Person;;Jacqueline Powell
2794;259;527;Xavier;Hill;1933-06-28;Married;Male;xavier26@adventure-works.com;Graduate Degree;Management;Person;;Xavier Hill
2795;260;686;Victoria;Stewart;1965-03-27;Married;Female;victoria24@adventure-works.com;Partial College;Professional;Person;;Victoria Stewart
2796;261;445;Katelyn;Kelly;1965-04-12;Married;Female;katelyn1@adventure-works.com;Bachelors;Management;Person;;Katelyn Kelly
2797;262;688;Stephanie;Collins;1965-04-24;Married;Female;stephanie52@adventure-works.com;Graduate Degree;Management;Person;;Stephanie Collins
2798;263;675;Jennifer;Simmons;1964-05-04;Married;Female;jennifer88@adventure-works.com;Bachelors;Management;Person;;Jennifer Simmons
2799;264;597;Trinity;Richardson;1964-09-11;Married;Female;trinity9@adventure-works.com;Partial College;Professional;Person;;Trinity Richardson
2800;265;495;Eduardo;Martin;1964-06-17;Single;Male;eduardo13@adventure-works.com;Partial College;Professional;Person;;Eduardo Martin
2801;266;642;Elizabeth;Jones;1964-07-13;Married;Female;elizabeth7@adventure-works.com;Partial College;Professional;Person;;Elizabeth Jones
2802;267;535;Taylor;Howard;1964-05-05;Single;Female;taylor14@adventure-works.com;Partial College;Professional;Person;;Taylor Howard
2803;268;445;David;Diaz;1964-10-02;Single;Male;david55@adventure-works.com;Partial College;Professional;Person;;David Diaz
2804;269;619;Katelyn;Carter;1964-05-03;Married;Female;katelyn33@adventure-works.com;Graduate Degree;Management;Person;;Katelyn Carter
2805;270;472;Ryan;Foster;1964-10-13;Married;Male;ryan19@adventure-works.com;Graduate Degree;Management;Person;;Ryan Foster
2806;271;645;Robert;Lee;1964-05-04;Married;Male;robert82@adventure-works.com;Graduate Degree;Management;Person;;Robert Lee
2807;272;689;Danielle;Reed;1964-06-05;Single;Female;danielle23@adventure-works.com;Bachelors;Management;Person;;Danielle Reed
2808;273;430;Lauren;Martinez;1956-11-10;Single;Female;lauren35@adventure-works.com;Partial College;Professional;Person;;Lauren Martinez
2809;274;643;Nathan;Lal;1956-10-01;Married;Male;nathan26@adventure-works.com;Partial College;Professional;Person;;Nathan Lal
2810;275;583;Kyle;Foster;1934-04-12;Married;Male;kyle11@adventure-works.com;Graduate Degree;Management;Person;;Kyle Foster
2811;276;469;Jenny;Rai;1934-01-18;Married;Female;jenny40@adventure-works.com;Graduate Degree;Management;Person;;Jenny Rai
2812;277;467;Nancy;Chapman;1963-09-19;Married;Female;nancy7@adventure-works.com;Partial College;Professional;Person;;Nancy Chapman
2813;278;682;Charles;Jackson;1963-06-10;Married;Male;charles15@adventure-works.com;Partial College;Professional;Person;;Charles Jackson
2814;279;479;Jonathan;Phillips;1963-08-20;Single;Male;jonathan35@adventure-works.com;Partial College;Professional;Person;;Jonathan Phillips
2815;280;627;Amanda;Cook;1963-09-12;Married;Female;amanda3@adventure-works.com;Partial College;Professional;Person;;Amanda Cook
2816;281;507;Robert;Collins;1963-08-21;Married;Male;robert45@adventure-works.com;Partial College;Professional;Person;;Robert Collins
2817;282;443;Megan;Barnes;1963-10-10;Single;Female;megan53@adventure-works.com;Bachelors;Management;Person;;Megan Barnes
2818;283;597;Christian;Thomas;1962-01-16;Married;Male;christian46@adventure-works.com;Partial College;Professional;Person;;Christian Thomas
2819;284;584;Arturo;Lal;1962-10-26;Married;Male;arturo33@adventure-works.com;Bachelors;Management;Person;;Arturo Lal
2820;285;610;Theresa;Serrano;1962-03-27;Married;Female;theresa12@adventure-works.com;Bachelors;Management;Person;;Theresa Serrano
2821;286;631;Jeremy;Anderson;1962-03-19;Married;Male;jeremy2@adventure-works.com;Partial College;Professional;Person;;Jeremy Anderson
2822;287;560;Hunter;Griffin;1962-03-03;Married;Male;hunter16@adventure-works.com;Graduate Degree;Management;Person;;Hunter Griffin
2823;288;467;Henry;Garcia;1961-01-16;Married;Male;henry16@adventure-works.com;Partial College;Professional;Person;;Henry Garcia
2824;289;443;Cindy;Sanchez;1961-09-16;Married;Female;cindy19@adventure-works.com;Bachelors;Management;Person;;Cindy Sanchez
2825;290;475;Maria;Carter;1961-03-07;Married;Female;maria53@adventure-works.com;Bachelors;Management;Person;;Maria Carter
2826;291;645;Katelyn;Sanchez;1961-08-18;Married;Female;katelyn26@adventure-works.com;Bachelors;Management;Person;;Katelyn Sanchez
2827;292;502;Jenna;Wright;1961-05-05;Married;Female;jenna19@adventure-works.com;Bachelors;Management;Person;;Jenna Wright
2828;293;690;Seth;Phillips;1961-11-05;Single;Male;seth42@adventure-works.com;Partial College;Professional;Person;;Seth Phillips
2829;294;535;Luke;Long;1955-05-27;Single;Male;luke28@adventure-works.com;High School;Professional;Person;;Luke Long
2830;295;495;Dalton;Clark;1955-09-03;Married;Male;dalton18@adventure-works.com;High School;Professional;Person;;Dalton Clark
2831;296;470;Taylor;Lewis;1954-05-16;Single;Female;taylor67@adventure-works.com;Partial High School;Skilled Manual;Person;;Taylor Lewis
2832;297;627;Haley;Richardson;1935-10-07;Single;Female;haley10@adventure-works.com;Graduate Degree;Management;Person;;Haley Richardson
2833;298;443;Noah;Coleman;1935-02-02;Single;Male;noah2@adventure-works.com;Graduate Degree;Management;Person;;Noah Coleman
2834;299;610;Jon;Luo;1935-03-03;Married;Male;jon46@adventure-works.com;Graduate Degree;Management;Person;;Jon Luo
2835;300;443;Orlando;Vazquez;1936-04-01;Married;Male;orlando14@adventure-works.com;Graduate Degree;Management;Person;;Orlando Vazquez
2836;301;665;Fernando;Barnes;1960-03-03;Married;Male;fernando47@adventure-works.com;Partial College;Professional;Person;;Fernando Barnes
2837;302;577;Cameron;Rodriguez;1960-06-09;Married;Male;cameron38@adventure-works.com;Partial College;Professional;Person;;Cameron Rodriguez
2838;303;620;Spencer;Russell;1960-12-12;Single;Male;spencer22@adventure-works.com;High School;Professional;Person;;Spencer Russell
2839;304;479;Julia;Coleman;1960-10-11;Single;Female;julia72@adventure-works.com;High School;Professional;Person;;Julia Coleman
2840;305;536;Julia;Garcia;1960-03-17;Married;Female;julia38@adventure-works.com;Partial College;Professional;Person;;Julia Garcia
2841;306;610;Sean;Evans;1960-06-19;Married;Male;sean31@adventure-works.com;Partial College;Professional;Person;;Sean Evans
2842;307;619;Micah;Zhou;1960-06-22;Married;Male;micah19@adventure-works.com;Partial College;Professional;Person;;Micah Zhou
2843;308;472;Hunter;Rodriguez;1954-11-04;Married;Male;hunter53@adventure-works.com;Partial High School;Skilled Manual;Person;;Hunter Rodriguez
2844;309;523;Ian;Gonzales;1954-03-05;Married;Male;ian57@adventure-works.com;High School;Professional;Person;;Ian Gonzales
2845;310;580;Victoria;Lewis;1954-06-12;Single;Female;victoria20@adventure-works.com;High School;Professional;Person;;Victoria Lewis
2846;311;689;Erin;Sanders;1953-07-09;Single;Female;erin7@adventure-works.com;Graduate Degree;Management;Person;;Erin Sanders
2847;312;507;Gabrielle;Lopez;1953-08-24;Single;Female;gabrielle63@adventure-works.com;Graduate Degree;Management;Person;;Gabrielle Lopez
2848;313;507;Sara;Richardson;1953-04-03;Single;Female;sara10@adventure-works.com;Graduate Degree;Management;Person;;Sara Richardson
2849;314;535;Trevor;Jenkins;1953-02-27;Single;Male;trevor6@adventure-works.com;Graduate Degree;Management;Person;;Trevor Jenkins
2850;315;495;Mya;Flores;1953-12-21;Single;Female;mya13@adventure-works.com;Graduate Degree;Management;Person;;Mya Flores
2851;316;535;Hailey;Ward;1953-10-01;Single;Female;hailey12@adventure-works.com;Graduate Degree;Management;Person;;Hailey Ward
2852;317;647;Luke;Allen;1953-11-17;Married;Male;luke52@adventure-works.com;Graduate Degree;Management;Person;;Luke Allen
2853;318;686;Victoria;Russell;1952-09-17;Single;Female;victoria66@adventure-works.com;Partial College;Professional;Person;;Victoria Russell
2854;319;479;Jessica;Wilson;1952-10-26;Single;Female;jessica54@adventure-works.com;Partial College;Professional;Person;;Jessica Wilson
2855;320;520;Jade;Bailey;1937-04-27;Married;Female;jade13@adventure-works.com;Graduate Degree;Management;Person;;Jade Bailey
2856;321;633;Morgan;Hill;1937-06-26;Married;Female;morgan19@adventure-works.com;Graduate Degree;Management;Person;;Morgan Hill
2857;322;597;Terrance;Raman;1938-07-08;Married;Male;terrance9@adventure-works.com;Bachelors;Management;Person;;Terrance Raman
2858;323;442;Sydney;Garcia;1938-03-15;Married;Female;sydney78@adventure-works.com;Bachelors;Management;Person;;Sydney Garcia
2859;324;472;Jose;Patterson;1938-06-20;Single;Male;jose33@adventure-works.com;Graduate Degree;Management;Person;;Jose Patterson
2860;325;633;Zachary;Anderson;1939-05-14;Married;Male;zachary39@adventure-works.com;Bachelors;Management;Person;;Zachary Anderson
2861;326;693;Elijah;Ross;1939-07-02;Single;Male;elijah7@adventure-works.com;Bachelors;Management;Person;;Elijah Ross
2862;327;430;Rafael;Xie;1939-06-26;Married;Male;rafael26@adventure-works.com;Bachelors;Management;Person;;Rafael Xie
2863;328;443;Jaime;Moreno;1940-03-04;Married;Male;jaime48@adventure-works.com;Bachelors;Management;Person;;Jaime Moreno
2864;329;668;Julian;Griffin;1940-01-01;Married;Male;julian20@adventure-works.com;Bachelors;Management;Person;;Julian Griffin
2865;330;470;Andy;Alvarez;1940-07-25;Single;Male;andy9@adventure-works.com;Bachelors;Management;Person;;Andy Alvarez
2866;331;671;Ryan;Thompson;1940-05-13;Married;Male;ryan38@adventure-works.com;Graduate Degree;Management;Person;;Ryan Thompson
2867;332;695;Samantha;Jenkins;1968-07-06;Married;Female;samantha32@adventure-works.com;Partial College;Skilled Manual;Person;;Samantha Jenkins
2868;333;586;Deanna;Ramos;1962-10-04;Single;Female;deanna44@adventure-works.com;Graduate Degree;Manual;Person;;Deanna Ramos
2869;334;666;Emily;Miller;1962-07-10;Married;Female;emily6@adventure-works.com;Graduate Degree;Clerical;Person;;Emily Miller
2870;335;698;Nicole;Brown;1961-03-22;Married;Female;nicole4@adventure-works.com;Bachelors;Manual;Person;;Nicole Brown
2871;336;639;Carla;Raman;1961-06-24;Married;Female;carla14@adventure-works.com;Bachelors;Manual;Person;;Carla Raman
2872;337;529;Shaun;Raji;1962-03-12;Married;Male;shaun21@adventure-works.com;Graduate Degree;Clerical;Person;;Shaun Raji
2873;338;704;Jerome;Romero;1961-09-21;Married;Male;jerome7@adventure-works.com;Bachelors;Manual;Person;;Jerome Romero
2874;339;590;Frank;Navarro;1961-08-10;Married;Male;frank17@adventure-works.com;Graduate Degree;Clerical;Person;;Frank Navarro
2875;340;529;Dennis;She;1961-07-08;Single;Male;dennis25@adventure-works.com;Graduate Degree;Clerical;Person;;Dennis She
2876;341;529;Melody;Munoz;1936-04-06;Married;Female;melody8@adventure-works.com;Graduate Degree;Clerical;Person;;Melody Munoz
2877;342;608;Randy;Zeng;1936-08-21;Married;Male;randy24@adventure-works.com;Graduate Degree;Clerical;Person;;Randy Zeng
2878;343;592;Marshall;Wang;1962-03-11;Married;Male;marshall0@adventure-works.com;Graduate Degree;Clerical;Person;;Marshall Wang
2879;344;673;Arthur;Carlson;1958-09-13;Married;Male;arthur41@adventure-works.com;Bachelors;Manual;Person;;Arthur Carlson
2880;345;525;Jessie;Jimenez;1957-07-24;Married;Female;jessie3@adventure-works.com;Partial College;Manual;Person;;Jessie Jimenez
2881;346;700;Robin;Ramos;1957-03-12;Single;Female;robin13@adventure-works.com;Partial College;Manual;Person;;Robin Ramos
2882;347;529;Deanna;Gutierrez;1955-05-22;Single;Female;deanna37@adventure-works.com;Partial College;Manual;Person;;Deanna Gutierrez
2883;348;595;Roy;Navarro;1955-12-23;Married;Male;roy30@adventure-works.com;Partial College;Manual;Person;;Roy Navarro
2884;349;674;Shawn;Rai;1955-09-22;Married;Male;shawn19@adventure-works.com;Partial College;Manual;Person;;Shawn Rai
2885;350;765;Mindy;Luo;1954-09-03;Married;Female;mindy10@adventure-works.com;Partial College;Manual;Person;;Mindy Luo
2886;351;532;Cara;Zhou;1937-01-14;Married;Female;cara5@adventure-works.com;Graduate Degree;Clerical;Person;;Cara Zhou
2887;352;506;Anne;Ramos;1939-04-06;Single;Female;anne19@adventure-works.com;Bachelors;Clerical;Person;;Anne Ramos
2888;353;528;Raymond;Rodriguez;1940-03-07;Married;Male;raymond20@adventure-works.com;Partial College;Manual;Person;;Raymond Rodriguez
2889;354;567;Carrie;Ortega;1941-06-11;Single;Female;carrie19@adventure-works.com;Bachelors;Clerical;Person;;Carrie Ortega
2890;355;635;Deanna;Suarez;1942-02-23;Married;Female;deanna45@adventure-works.com;Partial College;Manual;Person;;Deanna Suarez
2891;356;572;Roberto;Gutierrez;1942-12-28;Married;Male;roberto11@adventure-works.com;Graduate Degree;Clerical;Person;;Roberto Gutierrez
2892;357;648;Terrence;Carson;1980-05-27;Single;Male;terrence15@adventure-works.com;Partial College;Manual;Person;;Terrence Carson
2893;10262;691;Jessica;Kelly;1976-06-03;Single;Female;jessica23@adventure-works.com;Partial College;Skilled Manual;Person;;Jessica Kelly
2894;10263;552;Sara;Edwards;1976-06-01;Single;Female;sara26@adventure-works.com;Partial College;Skilled Manual;Person;;Sara Edwards
2895;10264;467;Gail;Russell;1975-02-08;Single;Female;gail6@adventure-works.com;Partial College;Skilled Manual;Person;;Gail Russell
2896;10265;677;Caleb;Butler;1973-06-13;Single;Male;caleb11@adventure-works.com;Partial College;Skilled Manual;Person;;Caleb Butler
2897;10266;445;Richard;Stone;1972-03-13;Single;Male;richard102@adventure-works.com;Partial College;Skilled Manual;Person;;Richard Stone
2898;10267;665;Taylor;Washington;1972-08-21;Single;Female;taylor38@adventure-works.com;Bachelors;Management;Person;;Taylor Washington
2899;10268;535;Charles;Parker;1968-03-05;Married;Male;charles43@adventure-works.com;Bachelors;Management;Person;;Charles Parker
2900;10269;445;Elizabeth;Lewis;1968-06-14;Married;Female;elizabeth25@adventure-works.com;Bachelors;Management;Person;;Elizabeth Lewis
2901;10270;584;Blake;Clark;1968-05-17;Single;Male;blake19@adventure-works.com;Bachelors;Management;Person;;Blake Clark
2902;10271;693;Daniel;Jackson;1967-11-09;Single;Male;daniel16@adventure-works.com;Graduate Degree;Management;Person;;Daniel Jackson
2903;10272;520;Thomas;Wang;1967-08-27;Married;Male;thomas27@adventure-works.com;Bachelors;Management;Person;;Thomas Wang
2904;10273;675;Nicole;Ward;1968-12-24;Single;Female;nicole39@adventure-works.com;Bachelors;Management;Person;;Nicole Ward
2905;10274;522;Jennifer;Thomas;1968-03-26;Married;Female;jennifer39@adventure-works.com;Bachelors;Management;Person;;Jennifer Thomas
2906;10275;670;Seth;Scott;1979-09-10;Single;Male;seth31@adventure-works.com;Partial College;Skilled Manual;Person;;Seth Scott
2907;10276;670;Abigail;Cox;1979-11-26;Married;Female;abigail15@adventure-works.com;Partial College;Skilled Manual;Person;;Abigail Cox
2908;10277;511;Ian;Coleman;1978-07-12;Married;Male;ian46@adventure-works.com;High School;Skilled Manual;Person;;Ian Coleman
2909;10278;695;Lucas;Thompson;1978-05-15;Single;Male;lucas29@adventure-works.com;Partial High School;Clerical;Person;;Lucas Thompson
2910;10279;580;Julia;King;1978-04-20;Single;Female;julia16@adventure-works.com;Partial High School;Clerical;Person;;Julia King
2911;10280;692;Linda;Rousey;1947-04-07;Married;Female;linda10@adventure-works.com;Partial High School;Clerical;Person;;Linda Rousey
2912;10281;597;Justin;Walker;1978-12-23;Single;Male;justin51@adventure-works.com;Partial College;Skilled Manual;Person;;Justin Walker
2913;10282;610;Andrea;Hill;1978-02-27;Single;Female;andrea35@adventure-works.com;Partial College;Skilled Manual;Person;;Andrea Hill
2914;10283;631;Julia;Smith;1978-03-10;Married;Female;julia22@adventure-works.com;Partial College;Skilled Manual;Person;;Julia Smith
2915;10284;561;Orlando;Jiménez;1945-03-21;Married;Male;orlando6@adventure-works.com;High School;Skilled Manual;Person;;Orlando Jiménez
2916;10285;695;Cody;Stewart;1970-05-09;Married;Male;cody22@adventure-works.com;Graduate Degree;Skilled Manual;Person;;Cody Stewart
2917;10286;620;Mackenzie;Rivera;1963-10-15;Married;Female;mackenzie15@adventure-works.com;Partial College;Professional;Person;;Mackenzie Rivera
2918;10287;430;Luke;Roy;1963-09-03;Single;Male;luke0@adventure-works.com;Partial College;Professional;Person;;Luke Roy
2919;10288;610;Kendra;Jimenez;1963-11-16;Married;Female;kendra5@adventure-works.com;Bachelors;Management;Person;;Kendra Jimenez
2920;10289;527;Hunter;Hall;1963-06-13;Single;Male;hunter58@adventure-works.com;Bachelors;Management;Person;;Hunter Hall
2921;10290;597;Warren;Wang;1962-08-19;Single;Male;warren18@adventure-works.com;Partial College;Professional;Person;;Warren Wang
2922;10291;644;Angel;Torres;1962-06-19;Single;Male;angel3@adventure-works.com;Partial College;Professional;Person;;Angel Torres
